framework,version,algorithm,category,share_pct,repetitions
exo,Naive,durbin,invalid_algorithm,0.0,5
exo,Naive,durbin,invalid_code,60.0,5
exo,Naive,durbin,slowdown,20.0,5
exo,Naive,durbin,speedup_over,0.0,5
exo,Naive,durbin,speedup_under,20.0,5
exo,Naive,fdtd-2d,invalid_algorithm,0.0,5
exo,Naive,fdtd-2d,invalid_code,40.0,5
exo,Naive,fdtd-2d,slowdown,60.0,5
exo,Naive,fdtd-2d,speedup_over,0.0,5
exo,Naive,fdtd-2d,speedup_under,0.0,5
exo,Naive,floyd-warshall,invalid_algorithm,0.0,5
exo,Naive,floyd-warshall,invalid_code,40.0,5
exo,Naive,floyd-warshall,slowdown,0.0,5
exo,Naive,floyd-warshall,speedup_over,60.0,5
exo,Naive,floyd-warshall,speedup_under,0.0,5
exo,Naive,gemm,invalid_algorithm,0.0,5
exo,Naive,gemm,invalid_code,40.0,5
exo,Naive,gemm,slowdown,20.0,5
exo,Naive,gemm,speedup_over,40.0,5
exo,Naive,gemm,speedup_under,0.0,5
exo,Naive,gemver,invalid_algorithm,0.0,5
exo,Naive,gemver,invalid_code,80.0,5
exo,Naive,gemver,slowdown,0.0,5
exo,Naive,gemver,speedup_over,20.0,5
exo,Naive,gemver,speedup_under,0.0,5
exo,Naive,gesummv,invalid_algorithm,0.0,5
exo,Naive,gesummv,invalid_code,0.0,5
exo,Naive,gesummv,slowdown,40.0,5
exo,Naive,gesummv,speedup_over,40.0,5
exo,Naive,gesummv,speedup_under,20.0,5
exo,Naive,gramschmidt,invalid_algorithm,60.0,5
exo,Naive,gramschmidt,invalid_code,40.0,5
exo,Naive,gramschmidt,slowdown,0.0,5
exo,Naive,gramschmidt,speedup_over,0.0,5
exo,Naive,gramschmidt,speedup_under,0.0,5
exo,Naive,heat-3d,invalid_algorithm,0.0,5
exo,Naive,heat-3d,invalid_code,40.0,5
exo,Naive,heat-3d,slowdown,60.0,5
exo,Naive,heat-3d,speedup_over,0.0,5
exo,Naive,heat-3d,speedup_under,0.0,5
exo,Naive,jacobi-1d,invalid_algorithm,0.0,5
exo,Naive,jacobi-1d,invalid_code,40.0,5
exo,Naive,jacobi-1d,slowdown,60.0,5
exo,Naive,jacobi-1d,speedup_over,0.0,5
exo,Naive,jacobi-1d,speedup_under,0.0,5
exo,Naive,jacobi-2d,invalid_algorithm,0.0,5
exo,Naive,jacobi-2d,invalid_code,80.0,5
exo,Naive,jacobi-2d,slowdown,20.0,5
exo,Naive,jacobi-2d,speedup_over,0.0,5
exo,Naive,jacobi-2d,speedup_under,0.0,5
exo,Naive,lu,invalid_algorithm,0.0,5
exo,Naive,lu,invalid_code,0.0,5
exo,Naive,lu,slowdown,20.0,5
exo,Naive,lu,speedup_over,80.0,5
exo,Naive,lu,speedup_under,0.0,5
exo,Naive,ludcmp,invalid_algorithm,0.0,5
exo,Naive,ludcmp,invalid_code,20.0,5
exo,Naive,ludcmp,slowdown,40.0,5
exo,Naive,ludcmp,speedup_over,20.0,5
exo,Naive,ludcmp,speedup_under,20.0,5
exo,Naive,mvt,invalid_algorithm,0.0,5
exo,Naive,mvt,invalid_code,40.0,5
exo,Naive,mvt,slowdown,0.0,5
exo,Naive,mvt,speedup_over,60.0,5
exo,Naive,mvt,speedup_under,0.0,5
exo,Naive,nussinov,invalid_algorithm,0.0,5
exo,Naive,nussinov,invalid_code,60.0,5
exo,Naive,nussinov,slowdown,0.0,5
exo,Naive,nussinov,speedup_over,0.0,5
exo,Naive,nussinov,speedup_under,40.0,5
exo,Naive,seidel-2d,invalid_algorithm,20.0,5
exo,Naive,seidel-2d,invalid_code,60.0,5
exo,Naive,seidel-2d,slowdown,20.0,5
exo,Naive,seidel-2d,speedup_over,0.0,5
exo,Naive,seidel-2d,speedup_under,0.0,5
exo,Naive,symm,invalid_algorithm,0.0,5
exo,Naive,symm,invalid_code,20.0,5
exo,Naive,symm,slowdown,20.0,5
exo,Naive,symm,speedup_over,40.0,5
exo,Naive,symm,speedup_under,20.0,5
exo,Naive,syr2k,invalid_algorithm,0.0,5
exo,Naive,syr2k,invalid_code,0.0,5
exo,Naive,syr2k,slowdown,40.0,5
exo,Naive,syr2k,speedup_over,60.0,5
exo,Naive,syr2k,speedup_under,0.0,5
exo,Naive,syrk,invalid_algorithm,0.0,5
exo,Naive,syrk,invalid_code,20.0,5
exo,Naive,syrk,slowdown,20.0,5
exo,Naive,syrk,speedup_over,60.0,5
exo,Naive,syrk,speedup_under,0.0,5
exo,Naive,trisolv,invalid_algorithm,0.0,5
exo,Naive,trisolv,invalid_code,20.0,5
exo,Naive,trisolv,slowdown,80.0,5
exo,Naive,trisolv,speedup_over,0.0,5
exo,Naive,trisolv,speedup_under,0.0,5
exo,Naive,trmm,invalid_algorithm,0.0,5
exo,Naive,trmm,invalid_code,20.0,5
exo,Naive,trmm,slowdown,20.0,5
exo,Naive,trmm,speedup_over,40.0,5
exo,Naive,trmm,speedup_under,20.0,5
halide,AllHints,2mm,invalid_algorithm,40.0,5
halide,AllHints,2mm,invalid_code,60.0,5
halide,AllHints,2mm,slowdown,0.0,5
halide,AllHints,2mm,speedup_over,0.0,5
halide,AllHints,2mm,speedup_under,0.0,5
halide,AllHints,3mm,invalid_algorithm,60.0,5
halide,AllHints,3mm,invalid_code,40.0,5
halide,AllHints,3mm,slowdown,0.0,5
halide,AllHints,3mm,speedup_over,0.0,5
halide,AllHints,3mm,speedup_under,0.0,5
halide,AllHints,adi,invalid_algorithm,40.0,5
halide,AllHints,adi,invalid_code,60.0,5
halide,AllHints,adi,slowdown,0.0,5
halide,AllHints,adi,speedup_over,0.0,5
halide,AllHints,adi,speedup_under,0.0,5
halide,AllHints,atax,invalid_algorithm,20.0,5
halide,AllHints,atax,invalid_code,80.0,5
halide,AllHints,atax,slowdown,0.0,5
halide,AllHints,atax,speedup_over,0.0,5
halide,AllHints,atax,speedup_under,0.0,5
halide,AllHints,bicg,invalid_algorithm,20.0,5
halide,AllHints,bicg,invalid_code,60.0,5
halide,AllHints,bicg,slowdown,20.0,5
halide,AllHints,bicg,speedup_over,0.0,5
halide,AllHints,bicg,speedup_under,0.0,5
halide,AllHints,cholesky,invalid_algorithm,60.0,5
halide,AllHints,cholesky,invalid_code,20.0,5
halide,AllHints,cholesky,slowdown,20.0,5
halide,AllHints,cholesky,speedup_over,0.0,5
halide,AllHints,cholesky,speedup_under,0.0,5
halide,AllHints,correlation,invalid_algorithm,60.0,5
halide,AllHints,correlation,invalid_code,20.0,5
halide,AllHints,correlation,slowdown,20.0,5
halide,AllHints,correlation,speedup_over,0.0,5
halide,AllHints,correlation,speedup_under,0.0,5
halide,AllHints,covariance,invalid_algorithm,40.0,5
halide,AllHints,covariance,invalid_code,60.0,5
halide,AllHints,covariance,slowdown,0.0,5
halide,AllHints,covariance,speedup_over,0.0,5
halide,AllHints,covariance,speedup_under,0.0,5
halide,AllHints,deriche,invalid_algorithm,0.0,5
halide,AllHints,deriche,invalid_code,40.0,5
halide,AllHints,deriche,slowdown,60.0,5
halide,AllHints,deriche,speedup_over,0.0,5
halide,AllHints,deriche,speedup_under,0.0,5
halide,AllHints,doitgen,invalid_algorithm,40.0,5
halide,AllHints,doitgen,invalid_code,60.0,5
halide,AllHints,doitgen,slowdown,0.0,5
halide,AllHints,doitgen,speedup_over,0.0,5
halide,AllHints,doitgen,speedup_under,0.0,5
halide,AllHints,durbin,invalid_algorithm,0.0,5
halide,AllHints,durbin,invalid_code,100.0,5
halide,AllHints,durbin,slowdown,0.0,5
halide,AllHints,durbin,speedup_over,0.0,5
halide,AllHints,durbin,speedup_under,0.0,5
halide,AllHints,fdtd-2d,invalid_algorithm,20.0,5
halide,AllHints,fdtd-2d,invalid_code,60.0,5
halide,AllHints,fdtd-2d,slowdown,20.0,5
halide,AllHints,fdtd-2d,speedup_over,0.0,5
halide,AllHints,fdtd-2d,speedup_under,0.0,5
halide,AllHints,floyd-warshall,invalid_algorithm,100.0,5
halide,AllHints,floyd-warshall,invalid_code,0.0,5
halide,AllHints,floyd-warshall,slowdown,0.0,5
halide,AllHints,floyd-warshall,speedup_over,0.0,5
halide,AllHints,floyd-warshall,speedup_under,0.0,5
halide,AllHints,gemm,invalid_algorithm,0.0,5
halide,AllHints,gemm,invalid_code,100.0,5
halide,AllHints,gemm,slowdown,0.0,5
halide,AllHints,gemm,speedup_over,0.0,5
halide,AllHints,gemm,speedup_under,0.0,5
halide,AllHints,gemver,invalid_algorithm,0.0,5
halide,AllHints,gemver,invalid_code,100.0,5
halide,AllHints,gemver,slowdown,0.0,5
halide,AllHints,gemver,speedup_over,0.0,5
halide,AllHints,gemver,speedup_under,0.0,5
halide,AllHints,gesummv,invalid_algorithm,0.0,5
halide,AllHints,gesummv,invalid_code,100.0,5
halide,AllHints,gesummv,slowdown,0.0,5
halide,AllHints,gesummv,speedup_over,0.0,5
halide,AllHints,gesummv,speedup_under,0.0,5
halide,AllHints,gramschmidt,invalid_algorithm,0.0,5
halide,AllHints,gramschmidt,invalid_code,100.0,5
halide,AllHints,gramschmidt,slowdown,0.0,5
halide,AllHints,gramschmidt,speedup_over,0.0,5
halide,AllHints,gramschmidt,speedup_under,0.0,5
halide,AllHints,heat-3d,invalid_algorithm,0.0,5
halide,AllHints,heat-3d,invalid_code,0.0,5
halide,AllHints,heat-3d,slowdown,100.0,5
halide,AllHints,heat-3d,speedup_over,0.0,5
halide,AllHints,heat-3d,speedup_under,0.0,5
halide,AllHints,jacobi-1d,invalid_algorithm,60.0,5
halide,AllHints,jacobi-1d,invalid_code,40.0,5
halide,AllHints,jacobi-1d,slowdown,0.0,5
halide,AllHints,jacobi-1d,speedup_over,0.0,5
halide,AllHints,jacobi-1d,speedup_under,0.0,5
halide,AllHints,jacobi-2d,invalid_algorithm,60.0,5
halide,AllHints,jacobi-2d,invalid_code,40.0,5
halide,AllHints,jacobi-2d,slowdown,0.0,5
halide,AllHints,jacobi-2d,speedup_over,0.0,5
halide,AllHints,jacobi-2d,speedup_under,0.0,5
halide,AllHints,lu,invalid_algorithm,0.0,5
halide,AllHints,lu,invalid_code,100.0,5
halide,AllHints,lu,slowdown,0.0,5
halide,AllHints,lu,speedup_over,0.0,5
halide,AllHints,lu,speedup_under,0.0,5
halide,AllHints,ludcmp,invalid_algorithm,0.0,5
halide,AllHints,ludcmp,invalid_code,60.0,5
halide,AllHints,ludcmp,slowdown,40.0,5
halide,AllHints,ludcmp,speedup_over,0.0,5
halide,AllHints,ludcmp,speedup_under,0.0,5
halide,AllHints,mvt,invalid_algorithm,0.0,5
halide,AllHints,mvt,invalid_code,60.0,5
halide,AllHints,mvt,slowdown,40.0,5
halide,AllHints,mvt,speedup_over,0.0,5
halide,AllHints,mvt,speedup_under,0.0,5
halide,AllHints,nussinov,invalid_algorithm,0.0,5
halide,AllHints,nussinov,invalid_code,80.0,5
halide,AllHints,nussinov,slowdown,0.0,5
halide,AllHints,nussinov,speedup_over,20.0,5
halide,AllHints,nussinov,speedup_under,0.0,5
halide,AllHints,seidel-2d,invalid_algorithm,40.0,5
halide,AllHints,seidel-2d,invalid_code,60.0,5
halide,AllHints,seidel-2d,slowdown,0.0,5
halide,AllHints,seidel-2d,speedup_over,0.0,5
halide,AllHints,seidel-2d,speedup_under,0.0,5
halide,AllHints,symm,invalid_algorithm,0.0,5
halide,AllHints,symm,invalid_code,100.0,5
halide,AllHints,symm,slowdown,0.0,5
halide,AllHints,symm,speedup_over,0.0,5
halide,AllHints,symm,speedup_under,0.0,5
halide,AllHints,syr2k,invalid_algorithm,20.0,5
halide,AllHints,syr2k,invalid_code,80.0,5
halide,AllHints,syr2k,slowdown,0.0,5
halide,AllHints,syr2k,speedup_over,0.0,5
halide,AllHints,syr2k,speedup_under,0.0,5
halide,AllHints,syrk,invalid_algorithm,40.0,5
halide,AllHints,syrk,invalid_code,40.0,5
halide,AllHints,syrk,slowdown,0.0,5
halide,AllHints,syrk,speedup_over,20.0,5
halide,AllHints,syrk,speedup_under,0.0,5
halide,AllHints,trisolv,invalid_algorithm,0.0,5
halide,AllHints,trisolv,invalid_code,100.0,5
halide,AllHints,trisolv,slowdown,0.0,5
halide,AllHints,trisolv,speedup_over,0.0,5
halide,AllHints,trisolv,speedup_under,0.0,5
halide,AllHints,trmm,invalid_algorithm,40.0,5
halide,AllHints,trmm,invalid_code,60.0,5
halide,AllHints,trmm,slowdown,0.0,5
halide,AllHints,trmm,speedup_over,0.0,5
halide,AllHints,trmm,speedup_under,0.0,5
halide,ChooseHints,2mm,invalid_algorithm,80.0,5
halide,ChooseHints,2mm,invalid_code,20.0,5
halide,ChooseHints,2mm,slowdown,0.0,5
halide,ChooseHints,2mm,speedup_over,0.0,5
halide,ChooseHints,2mm,speedup_under,0.0,5
halide,ChooseHints,3mm,invalid_algorithm,40.0,5
halide,ChooseHints,3mm,invalid_code,60.0,5
halide,ChooseHints,3mm,slowdown,0.0,5
halide,ChooseHints,3mm,speedup_over,0.0,5
halide,ChooseHints,3mm,speedup_under,0.0,5
halide,ChooseHints,adi,invalid_algorithm,20.0,5
halide,ChooseHints,adi,invalid_code,20.0,5
halide,ChooseHints,adi,slowdown,60.0,5
halide,ChooseHints,adi,speedup_over,0.0,5
halide,ChooseHints,adi,speedup_under,0.0,5
halide,ChooseHints,atax,invalid_algorithm,0.0,5
halide,ChooseHints,atax,invalid_code,100.0,5
halide,ChooseHints,atax,slowdown,0.0,5
halide,ChooseHints,atax,speedup_over,0.0,5
halide,ChooseHints,atax,speedup_under,0.0,5
halide,ChooseHints,bicg,invalid_algorithm,0.0,5
halide,ChooseHints,bicg,invalid_code,100.0,5
halide,ChooseHints,bicg,slowdown,0.0,5
halide,ChooseHints,bicg,speedup_over,0.0,5
halide,ChooseHints,bicg,speedup_under,0.0,5
halide,ChooseHints,cholesky,invalid_algorithm,0.0,5
halide,ChooseHints,cholesky,invalid_code,80.0,5
halide,ChooseHints,cholesky,slowdown,20.0,5
halide,ChooseHints,cholesky,speedup_over,0.0,5
halide,ChooseHints,cholesky,speedup_under,0.0,5
halide,ChooseHints,correlation,invalid_algorithm,60.0,5
halide,ChooseHints,correlation,invalid_code,40.0,5
halide,ChooseHints,correlation,slowdown,0.0,5
halide,ChooseHints,correlation,speedup_over,0.0,5
halide,ChooseHints,correlation,speedup_under,0.0,5
halide,ChooseHints,covariance,invalid_algorithm,20.0,5
halide,ChooseHints,covariance,invalid_code,60.0,5
halide,ChooseHints,covariance,slowdown,0.0,5
halide,ChooseHints,covariance,speedup_over,20.0,5
halide,ChooseHints,covariance,speedup_under,0.0,5
halide,ChooseHints,deriche,invalid_algorithm,0.0,5
halide,ChooseHints,deriche,invalid_code,20.0,5
halide,ChooseHints,deriche,slowdown,80.0,5
halide,ChooseHints,deriche,speedup_over,0.0,5
halide,ChooseHints,deriche,speedup_under,0.0,5
halide,ChooseHints,doitgen,invalid_algorithm,80.0,5
halide,ChooseHints,doitgen,invalid_code,20.0,5
halide,ChooseHints,doitgen,slowdown,0.0,5
halide,ChooseHints,doitgen,speedup_over,0.0,5
halide,ChooseHints,doitgen,speedup_under,0.0,5
halide,ChooseHints,durbin,invalid_algorithm,0.0,5
halide,ChooseHints,durbin,invalid_code,100.0,5
halide,ChooseHints,durbin,slowdown,0.0,5
halide,ChooseHints,durbin,speedup_over,0.0,5
halide,ChooseHints,durbin,speedup_under,0.0,5
halide,ChooseHints,fdtd-2d,invalid_algorithm,20.0,5
halide,ChooseHints,fdtd-2d,invalid_code,60.0,5
halide,ChooseHints,fdtd-2d,slowdown,20.0,5
halide,ChooseHints,fdtd-2d,speedup_over,0.0,5
halide,ChooseHints,fdtd-2d,speedup_under,0.0,5
halide,ChooseHints,floyd-warshall,invalid_algorithm,40.0,5
halide,ChooseHints,floyd-warshall,invalid_code,20.0,5
halide,ChooseHints,floyd-warshall,slowdown,40.0,5
halide,ChooseHints,floyd-warshall,speedup_over,0.0,5
halide,ChooseHints,floyd-warshall,speedup_under,0.0,5
halide,ChooseHints,gemm,invalid_algorithm,0.0,5
halide,ChooseHints,gemm,invalid_code,100.0,5
halide,ChooseHints,gemm,slowdown,0.0,5
halide,ChooseHints,gemm,speedup_over,0.0,5
halide,ChooseHints,gemm,speedup_under,0.0,5
halide,ChooseHints,gemver,invalid_algorithm,0.0,5
halide,ChooseHints,gemver,invalid_code,100.0,5
halide,ChooseHints,gemver,slowdown,0.0,5
halide,ChooseHints,gemver,speedup_over,0.0,5
halide,ChooseHints,gemver,speedup_under,0.0,5
halide,ChooseHints,gesummv,invalid_algorithm,0.0,5
halide,ChooseHints,gesummv,invalid_code,100.0,5
halide,ChooseHints,gesummv,slowdown,0.0,5
halide,ChooseHints,gesummv,speedup_over,0.0,5
halide,ChooseHints,gesummv,speedup_under,0.0,5
halide,ChooseHints,gramschmidt,invalid_algorithm,0.0,5
halide,ChooseHints,gramschmidt,invalid_code,100.0,5
halide,ChooseHints,gramschmidt,slowdown,0.0,5
halide,ChooseHints,gramschmidt,speedup_over,0.0,5
halide,ChooseHints,gramschmidt,speedup_under,0.0,5
halide,ChooseHints,heat-3d,invalid_algorithm,0.0,5
halide,ChooseHints,heat-3d,invalid_code,0.0,5
halide,ChooseHints,heat-3d,slowdown,100.0,5
halide,ChooseHints,heat-3d,speedup_over,0.0,5
halide,ChooseHints,heat-3d,speedup_under,0.0,5
halide,ChooseHints,jacobi-1d,invalid_algorithm,20.0,5
halide,ChooseHints,jacobi-1d,invalid_code,60.0,5
halide,ChooseHints,jacobi-1d,slowdown,20.0,5
halide,ChooseHints,jacobi-1d,speedup_over,0.0,5
halide,ChooseHints,jacobi-1d,speedup_under,0.0,5
halide,ChooseHints,jacobi-2d,invalid_algorithm,80.0,5
halide,ChooseHints,jacobi-2d,invalid_code,20.0,5
halide,ChooseHints,jacobi-2d,slowdown,0.0,5
halide,ChooseHints,jacobi-2d,speedup_over,0.0,5
halide,ChooseHints,jacobi-2d,speedup_under,0.0,5
halide,ChooseHints,lu,invalid_algorithm,0.0,5
halide,ChooseHints,lu,invalid_code,40.0,5
halide,ChooseHints,lu,slowdown,60.0,5
halide,ChooseHints,lu,speedup_over,0.0,5
halide,ChooseHints,lu,speedup_under,0.0,5
halide,ChooseHints,ludcmp,invalid_algorithm,0.0,5
halide,ChooseHints,ludcmp,invalid_code,80.0,5
halide,ChooseHints,ludcmp,slowdown,20.0,5
halide,ChooseHints,ludcmp,speedup_over,0.0,5
halide,ChooseHints,ludcmp,speedup_under,0.0,5
halide,ChooseHints,mvt,invalid_algorithm,20.0,5
halide,ChooseHints,mvt,invalid_code,60.0,5
halide,ChooseHints,mvt,slowdown,20.0,5
halide,ChooseHints,mvt,speedup_over,0.0,5
halide,ChooseHints,mvt,speedup_under,0.0,5
halide,ChooseHints,nussinov,invalid_algorithm,20.0,5
halide,ChooseHints,nussinov,invalid_code,60.0,5
halide,ChooseHints,nussinov,slowdown,20.0,5
halide,ChooseHints,nussinov,speedup_over,0.0,5
halide,ChooseHints,nussinov,speedup_under,0.0,5
halide,ChooseHints,seidel-2d,invalid_algorithm,20.0,5
halide,ChooseHints,seidel-2d,invalid_code,80.0,5
halide,ChooseHints,seidel-2d,slowdown,0.0,5
halide,ChooseHints,seidel-2d,speedup_over,0.0,5
halide,ChooseHints,seidel-2d,speedup_under,0.0,5
halide,ChooseHints,symm,invalid_algorithm,40.0,5
halide,ChooseHints,symm,invalid_code,60.0,5
halide,ChooseHints,symm,slowdown,0.0,5
halide,ChooseHints,symm,speedup_over,0.0,5
halide,ChooseHints,symm,speedup_under,0.0,5
halide,ChooseHints,syr2k,invalid_algorithm,20.0,5
halide,ChooseHints,syr2k,invalid_code,80.0,5
halide,ChooseHints,syr2k,slowdown,0.0,5
halide,ChooseHints,syr2k,speedup_over,0.0,5
halide,ChooseHints,syr2k,speedup_under,0.0,5
halide,ChooseHints,syrk,invalid_algorithm,60.0,5
halide,ChooseHints,syrk,invalid_code,40.0,5
halide,ChooseHints,syrk,slowdown,0.0,5
halide,ChooseHints,syrk,speedup_over,0.0,5
halide,ChooseHints,syrk,speedup_under,0.0,5
halide,ChooseHints,trisolv,invalid_algorithm,0.0,5
halide,ChooseHints,trisolv,invalid_code,80.0,5
halide,ChooseHints,trisolv,slowdown,20.0,5
halide,ChooseHints,trisolv,speedup_over,0.0,5
halide,ChooseHints,trisolv,speedup_under,0.0,5
halide,ChooseHints,trmm,invalid_algorithm,0.0,5
halide,ChooseHints,trmm,invalid_code,100.0,5
halide,ChooseHints,trmm,slowdown,0.0,5
halide,ChooseHints,trmm,speedup_over,0.0,5
halide,ChooseHints,trmm,speedup_under,0.0,5
halide,FromPlan,2mm,invalid_algorithm,60.0,5
halide,FromPlan,2mm,invalid_code,40.0,5
halide,FromPlan,2mm,slowdown,0.0,5
halide,FromPlan,2mm,speedup_over,0.0,5
halide,FromPlan,2mm,speedup_under,0.0,5
halide,FromPlan,3mm,invalid_algorithm,20.0,5
halide,FromPlan,3mm,invalid_code,80.0,5
halide,FromPlan,3mm,slowdown,0.0,5
halide,FromPlan,3mm,speedup_over,0.0,5
halide,FromPlan,3mm,speedup_under,0.0,5
halide,FromPlan,adi,invalid_algorithm,20.0,5
halide,FromPlan,adi,invalid_code,60.0,5
halide,FromPlan,adi,slowdown,0.0,5
halide,FromPlan,adi,speedup_over,0.0,5
halide,FromPlan,adi,speedup_under,20.0,5
halide,FromPlan,atax,invalid_algorithm,0.0,5
halide,FromPlan,atax,invalid_code,100.0,5
halide,FromPlan,atax,slowdown,0.0,5
halide,FromPlan,atax,speedup_over,0.0,5
halide,FromPlan,atax,speedup_under,0.0,5
halide,FromPlan,bicg,invalid_algorithm,0.0,5
halide,FromPlan,bicg,invalid_code,60.0,5
halide,FromPlan,bicg,slowdown,40.0,5
halide,FromPlan,bicg,speedup_over,0.0,5
halide,FromPlan,bicg,speedup_under,0.0,5
halide,FromPlan,cholesky,invalid_algorithm,0.0,5
halide,FromPlan,cholesky,invalid_code,100.0,5
halide,FromPlan,cholesky,slowdown,0.0,5
halide,FromPlan,cholesky,speedup_over,0.0,5
halide,FromPlan,cholesky,speedup_under,0.0,5
halide,FromPlan,correlation,invalid_algorithm,0.0,5
halide,FromPlan,correlation,invalid_code,100.0,5
halide,FromPlan,correlation,slowdown,0.0,5
halide,FromPlan,correlation,speedup_over,0.0,5
halide,FromPlan,correlation,speedup_under,0.0,5
halide,FromPlan,covariance,invalid_algorithm,0.0,5
halide,FromPlan,covariance,invalid_code,100.0,5
halide,FromPlan,covariance,slowdown,0.0,5
halide,FromPlan,covariance,speedup_over,0.0,5
halide,FromPlan,covariance,speedup_under,0.0,5
halide,FromPlan,deriche,invalid_algorithm,0.0,5
halide,FromPlan,deriche,invalid_code,40.0,5
halide,FromPlan,deriche,slowdown,60.0,5
halide,FromPlan,deriche,speedup_over,0.0,5
halide,FromPlan,deriche,speedup_under,0.0,5
halide,FromPlan,doitgen,invalid_algorithm,20.0,5
halide,FromPlan,doitgen,invalid_code,80.0,5
halide,FromPlan,doitgen,slowdown,0.0,5
halide,FromPlan,doitgen,speedup_over,0.0,5
halide,FromPlan,doitgen,speedup_under,0.0,5
halide,FromPlan,durbin,invalid_algorithm,0.0,5
halide,FromPlan,durbin,invalid_code,80.0,5
halide,FromPlan,durbin,slowdown,20.0,5
halide,FromPlan,durbin,speedup_over,0.0,5
halide,FromPlan,durbin,speedup_under,0.0,5
halide,FromPlan,fdtd-2d,invalid_algorithm,20.0,5
halide,FromPlan,fdtd-2d,invalid_code,60.0,5
halide,FromPlan,fdtd-2d,slowdown,20.0,5
halide,FromPlan,fdtd-2d,speedup_over,0.0,5
halide,FromPlan,fdtd-2d,speedup_under,0.0,5
halide,FromPlan,floyd-warshall,invalid_algorithm,80.0,5
halide,FromPlan,floyd-warshall,invalid_code,0.0,5
halide,FromPlan,floyd-warshall,slowdown,20.0,5
halide,FromPlan,floyd-warshall,speedup_over,0.0,5
halide,FromPlan,floyd-warshall,speedup_under,0.0,5
halide,FromPlan,gemm,invalid_algorithm,0.0,5
halide,FromPlan,gemm,invalid_code,40.0,5
halide,FromPlan,gemm,slowdown,60.0,5
halide,FromPlan,gemm,speedup_over,0.0,5
halide,FromPlan,gemm,speedup_under,0.0,5
halide,FromPlan,gemver,invalid_algorithm,0.0,5
halide,FromPlan,gemver,invalid_code,100.0,5
halide,FromPlan,gemver,slowdown,0.0,5
halide,FromPlan,gemver,speedup_over,0.0,5
halide,FromPlan,gemver,speedup_under,0.0,5
halide,FromPlan,gesummv,invalid_algorithm,20.0,5
halide,FromPlan,gesummv,invalid_code,80.0,5
halide,FromPlan,gesummv,slowdown,0.0,5
halide,FromPlan,gesummv,speedup_over,0.0,5
halide,FromPlan,gesummv,speedup_under,0.0,5
halide,FromPlan,gramschmidt,invalid_algorithm,0.0,5
halide,FromPlan,gramschmidt,invalid_code,100.0,5
halide,FromPlan,gramschmidt,slowdown,0.0,5
halide,FromPlan,gramschmidt,speedup_over,0.0,5
halide,FromPlan,gramschmidt,speedup_under,0.0,5
halide,FromPlan,heat-3d,invalid_algorithm,20.0,5
halide,FromPlan,heat-3d,invalid_code,20.0,5
halide,FromPlan,heat-3d,slowdown,60.0,5
halide,FromPlan,heat-3d,speedup_over,0.0,5
halide,FromPlan,heat-3d,speedup_under,0.0,5
halide,FromPlan,jacobi-1d,invalid_algorithm,40.0,5
halide,FromPlan,jacobi-1d,invalid_code,40.0,5
halide,FromPlan,jacobi-1d,slowdown,20.0,5
halide,FromPlan,jacobi-1d,speedup_over,0.0,5
halide,FromPlan,jacobi-1d,speedup_under,0.0,5
halide,FromPlan,jacobi-2d,invalid_algorithm,100.0,5
halide,FromPlan,jacobi-2d,invalid_code,0.0,5
halide,FromPlan,jacobi-2d,slowdown,0.0,5
halide,FromPlan,jacobi-2d,speedup_over,0.0,5
halide,FromPlan,jacobi-2d,speedup_under,0.0,5
halide,FromPlan,lu,invalid_algorithm,0.0,5
halide,FromPlan,lu,invalid_code,80.0,5
halide,FromPlan,lu,slowdown,20.0,5
halide,FromPlan,lu,speedup_over,0.0,5
halide,FromPlan,lu,speedup_under,0.0,5
halide,FromPlan,ludcmp,invalid_algorithm,0.0,5
halide,FromPlan,ludcmp,invalid_code,100.0,5
halide,FromPlan,ludcmp,slowdown,0.0,5
halide,FromPlan,ludcmp,speedup_over,0.0,5
halide,FromPlan,ludcmp,speedup_under,0.0,5
halide,FromPlan,mvt,invalid_algorithm,0.0,5
halide,FromPlan,mvt,invalid_code,80.0,5
halide,FromPlan,mvt,slowdown,20.0,5
halide,FromPlan,mvt,speedup_over,0.0,5
halide,FromPlan,mvt,speedup_under,0.0,5
halide,FromPlan,nussinov,invalid_algorithm,0.0,5
halide,FromPlan,nussinov,invalid_code,100.0,5
halide,FromPlan,nussinov,slowdown,0.0,5
halide,FromPlan,nussinov,speedup_over,0.0,5
halide,FromPlan,nussinov,speedup_under,0.0,5
halide,FromPlan,seidel-2d,invalid_algorithm,0.0,5
halide,FromPlan,seidel-2d,invalid_code,100.0,5
halide,FromPlan,seidel-2d,slowdown,0.0,5
halide,FromPlan,seidel-2d,speedup_over,0.0,5
halide,FromPlan,seidel-2d,speedup_under,0.0,5
halide,FromPlan,symm,invalid_algorithm,0.0,5
halide,FromPlan,symm,invalid_code,60.0,5
halide,FromPlan,symm,slowdown,0.0,5
halide,FromPlan,symm,speedup_over,40.0,5
halide,FromPlan,symm,speedup_under,0.0,5
halide,FromPlan,syr2k,invalid_algorithm,20.0,5
halide,FromPlan,syr2k,invalid_code,60.0,5
halide,FromPlan,syr2k,slowdown,20.0,5
halide,FromPlan,syr2k,speedup_over,0.0,5
halide,FromPlan,syr2k,speedup_under,0.0,5
halide,FromPlan,syrk,invalid_algorithm,0.0,5
